2022-09-12 11:48:55 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-09-12 11:48:55 0 [Note] InnoDB: Uses event mutexes
2022-09-12 11:48:55 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-09-12 11:48:55 0 [Note] InnoDB: Number of pools: 1
2022-09-12 11:48:55 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=414] log sequence number 2465164 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 2465203 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=362] log sequence number 2465203 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 2465242 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 2465242 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 2660409 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 2660409 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 2660448 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 2660448 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 2663678 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=332] log sequence number 2663678 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 2663717 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=363] log sequence number 2663717 is in the future! Current system log sequence number 300306.
